1.53,0.34243,0.040073,0.14137,0.20066
1.54,0.34243,0.041487,0.14338,0.19862
1.55,0.34243,0.042921,0.14536,0.1966
1.56,0.34243,0.044374,0.14733,0.19461
1.57,0.34243,0.045848,0.14928,0.19263
1.58,0.34243,0.04734,0.1512,0.19067
1.59,0.34243,0.048852,0.15311,0.18872
1.6,0.34243,0.050383,0.155,0.1868
1.61,0.34243,0.051933,0.15686,0.18489
1.62,0.34243,0.053502,0.15871,0.183
1.63,0.34243,0.055089,0.16054,0.18113
1.64,0.34243,0.056695,0.16235,0.17927
1.65,0.34243,0.058318,0.16415,0.17743
1.66,0.34243,0.05996,0.16592,0.17561
1.67,0.34243,0.061619,0.16768,0.1738
1.68,0.34243,0.063296,0.16941,0.17201
1.69,0.34243,0.06499,0.17113,0.17024
1.7,0.34243,0.066701,0.17284,0.16848
1.71,0.34243,0.068429,0.17452,0.16673
1.72,0.34243,0.070175,0.17619,0.16501
1.73,0.34243,0.071937,0.17784,0.16329
1.74,0.34243,0.073715,0.17947,0.1616
1.75,0.34243,0.07551,0.18109,0.15991
1.76,0.34243,0.077321,0.18269,0.15824
1.77,0.34243,0.079147,0.18427,0.15659
1.78,0.34243,0.08099,0.18584,0.15495
1.79,0.34243,0.082848,0.18739,0.15333
1.8,0.34243,0.084722,0.18892,0.15171
1.81,0.34243,0.086612,0.19044,0.15012
1.82,0.34243,0.088516,0.19194,0.14853
1.83,0.34243,0.090435,0.19342,0.14696
1.84,0.34243,0.092369,0.19489,0.1454
1.85,0.34243,0.094318,0.19635,0.14386
1.86,0.34243,0.096282,0.19778,0.14233
1.87,0.34243,0.09826,0.19921,0.14081
1.88,0.34243,0.10025,0.20062,0.1393
1.89,0.34243,0.10226,0.20201,0.1378
1.9,0.34243,0.10428,0.20339,0.13632
1.91,0.34243,0.10631,0.20475,0.13485
1.92,0.34243,0.10836,0.2061,0.13339
1.93,0.34243,0.11042,0.20743,0.13195
1.94,0.34243,0.11249,0.20875,0.13051
1.95,0.34243,0.11458,0.21006,0.12909
1.96,0.34243,0.11668,0.21135,0.12768
1.97,0.34243,0.1188,0.21262,0.12627
1.98,0.34243,0.12092,0.21389,0.12488
1.99,0.34243,0.12306,0.21514,0.1235
2,0.27165,0.12521,0.21637,0.051362
2.01,0.27165,0.12738,0.21688,0.050712
2.02,0.27165,0.12955,0.21739,0.050066
2.03,0.27165,0.13172,0.21789,0.049423
2.04,0.27165,0.1339,0.21839,0.048784
2.05,0.27165,0.13608,0.21887,0.048149
2.06,0.27165,0.13827,0.21936,0.047517
2.07,0.27165,0.14046,0.21983,0.046889
2.08,0.27165,0.14266,0.2203,0.046265
2.09,0.27165,0.14487,0.22076,0.045644
2.1,0.27165,0.14707,0.22122,0.045026
2.11,0.27165,0.14929,0.22167,0.044412
2.12,0.27165,0.1515,0.22211,0.043801
2.13,0.27165,0.15372,0.22255,0.043194
2.14,0.27165,0.15595,0.22298,0.042589
2.15,0.27165,0.15818,0.22341,0.041988
2.16,0.27165,0.16041,0.22383,0.041391
2.17,0.27165,0.16265,0.22424,0.040796
2.18,0.27165,0.16489,0.22465,0.040204
2.19,0.27165,0.16714,0.22505,0.039616
2.2,0.27165,0.16939,0.22545,0.03903
2.21,0.27165,0.17164,0.22584,0.038448
2.22,0.27165,0.1739,0.22622,0.037868
2.23,0.27165,0.17617,0.2266,0.037292
2.24,0.27165,0.17843,0.22698,0.036718
2.25,0.27165,0.1807,0.22734,0.036147
2.26,0.27165,0.18297,0.2277,0.035579
2.27,0.27165,0.18525,0.22806,0.035013
2.28,0.27165,0.18753,0.22841,0.03445
2.29,0.27165,0.18982,0.22875,0.033891
2.3,0.27165,0.1921,0.22909,0.033333
2.31,0.27165,0.1944,0.22943,0.032779
2.32,0.27165,0.19669,0.22975,0.032226
2.33,0.27165,0.19899,0.23008,0.031677
2.34,0.27165,0.20129,0.23039,0.03113
2.35,0.27165,0.20359,0.23071,0.030585
2.36,0.27165,0.2059,0.23101,0.030043
2.37,0.27165,0.20821,0.23131,0.029504
2.38,0.27165,0.21052,0.23161,0.028967
2.39,0.27165,0.21284,0.2319,0.028432
2.4,0.27165,0.21516,0.23218,0.027899
2.41,0.27165,0.21748,0.23246,0.027369
2.42,0.27165,0.2198,0.23273,0.026841
2.43,0.27165,0.22213,0.233,0.026316
2.44,0.27165,0.22446,0.23326,0.025793
2.45,0.27165,0.22679,0.23352,0.025271
2.46,0.27165,0.22913,0.23378,0.024753
2.47,0.27165,0.23147,0.23402,0.024236
2.48,0.27165,0.23381,0.23427,0.023721
2.49,0.27165,0.23615,0.2345,0.023209
2.5,0.27165,0.23849,0.23473,0.022698
2.51,0.27165,0.24084,0.23496,0.02219
2.52,0.27165,0.24319,0.23518,0.021684
2.53,0.27165,0.24554,0.2354,0.02118
2.54,0.27165,0.2479,0.23561,0.020678
2.55,0.27165,0.25025,0.23582,0.020177
2.56,0.27165,0.25261,0.23602,0.019679
2.57,0.27165,0.25497,0.23622,0.019183
2.58,0.27165,0.25733,0.23641,0.018689
2.59,0.27165,0.2597,0.2366,0.018196
2.6,0.27165,0.26206,0.23678,0.017705
2.61,0.27165,0.26443,0.23696,0.017217
2.62,0.27165,0.2668,0.23713,0.01673
2.63,0.27165,0.26917,0.23729,0.016245
2.64,0.27165,0.27155,0.23746,0.015762
2.65,0.27165,0.27392,0.23761,0.01528
2.66,0.27165,0.2763,0.23777,0.014801
2.67,0.27165,0.27867,0.23792,0.014323
2.68,0.27165,0.28105,0.23806,0.013847
2.69,0.27165,0.28343,0.2382,0.013372
2.7,0.27165,0.28582,0.23833,0.012899
2.71,0.27165,0.2882,0.23846,0.012428
2.72,0.27165,0.29058,0.23858,0.011959
2.73,0.27165,0.29297,0.2387,0.011491
2.74,0.27165,0.29536,0.23882,0.011025
2.75,0.27165,0.29774,0.23893,0.010561
2.76,0.27165,0.30013,0.23903,0.010098
2.77,0.27165,0.30252,0.23914,0.0096372
2.78,0.27165,0.30492,0.23923,0.0091777
2.79,0.27165,0.30731,0.23932,0.0087197
2.8,0.27165,0.3097,0.23941,0.0082634
2.81,0.27165,0.3121,0.23949,0.0078086
2.82,0.27165,0.31449,0.23957,0.0073553
2.83,0.27165,0.31689,0.23965,0.0069036
2.84,0.27165,0.31928,0.23971,0.0064534
2.85,0.27165,0.32168,0.23978,0.0060048
2.86,0.27165,0.32408,0.23984,0.0055576
2.87,0.27165,0.32648,0.23989,0.005112
2.88,0.27165,0.32887,0.23995,0.0046678
2.89,0.27165,0.33127,0.23999,0.0042252
2.9,0.27165,0.33367,0.24003,0.003784
2.91,0.27165,0.33607,0.24007,0.0033442
2.92,0.27165,0.33847,0.24011,0.0029059
2.93,0.27165,0.34088,0.24013,0.0024691
2.94,0.27165,0.34328,0.24016,0.0020337
2.95,0.27165,0.34568,0.24018,0.0015997
2.96,0.27165,0.34808,0.2402,0.0011671
2.97,0.27165,0.35048,0.24021,0.00073596
2.98,0.27165,0.35288,0.24021,0.00030621
2.99,0.27165,0.35529,0.24022,-0.00012214
3,0.12303,0.35769,0.24022,-0.14917
3.01,0.12303,0.36009,0.23873,-0.14811
3.02,0.12303,0.36248,0.23724,-0.14706
3.03,0.12303,0.36485,0.23577,-0.14602
3.04,0.12303,0.36721,0.23431,-0.14499
3.05,0.12303,0.36955,0.23286,-0.14397
3.06,0.12303,0.37188,0.23142,-0.14296
3.07,0.12303,0.37419,0.22999,-0.14197
3.08,0.12303,0.37649,0.22857,-0.14098
3.09,0.12303,0.37878,0.22716,-0.14
3.1,0.12303,0.38105,0.22576,-0.13903
3.11,0.12303,0.38331,0.22437,-0.13807
3.12,0.12303,0.38555,0.22299,-0.13712
3.13,0.12303,0.38778,0.22162,-0.13618
3.14,0.12303,0.39,0.22026,-0.13525
3.15,0.12303,0.3922,0.21891,-0.13433
3.16,0.12303,0.39439,0.21756,-0.13342
3.17,0.12303,0.39657,0.21623,-0.13251
3.18,0.12303,0.39873,0.21491,-0.13162
3.19,0.12303,0.40088,0.21359,-0.13073
3.2,0.12303,0.40301,0.21228,-0.12985
3.21,0.12303,0.40514,0.21098,-0.12898
3.22,0.12303,0.40725,0.20969,-0.12812
3.23,0.12303,0.40934,0.20841,-0.12727
3.24,0.12303,0.41143,0.20714,-0.12642
3.25,0.12303,0.4135,0.20588,-0.12559
3.26,0.12303,0.41556,0.20462,-0.12476
3.27,0.12303,0.4176,0.20337,-0.12394
3.28,0.12303,0.41964,0.20213,-0.12312
3.29,0.12303,0.42166,0.2009,-0.12232
3.3,0.12303,0.42367,0.19968,-0.12152
3.31,0.12303,0.42567,0.19846,-0.12073
3.32,0.12303,0.42765,0.19726,-0.11994
3.33,0.12303,0.42962,0.19606,-0.11917
3.34,0.12303,0.43158,0.19486,-0.1184
3.35,0.12303,0.43353,0.19368,-0.11763
3.36,0.12303,0.43547,0.1925,-0.11688
3.37,0.12303,0.43739,0.19134,-0.11613
3.38,0.12303,0.43931,0.19017,-0.11539
3.39,0.12303,0.44121,0.18902,-0.11465
3.4,0.12303,0.4431,0.18787,-0.11392
3.41,0.12303,0.44498,0.18673,-0.1132
3.42,0.12303,0.44684,0.1856,-0.11249
3.43,0.12303,0.4487,0.18448,-0.11178
3.44,0.12303,0.45055,0.18336,-0.11107
3.45,0.12303,0.45238,0.18225,-0.11038
3.46,0.12303,0.4542,0.18115,-0.10969
3.47,0.12303,0.45601,0.18005,-0.109
3.48,0.12303,0.45781,0.17896,-0.10832
3.49,0.12303,0.4596,0.17788,-0.10765
3.5,0.12303,0.46138,0.1768,-0.10698
3.51,0.12303,0.46315,0.17573,-0.10632
3.52,0.12303,0.46491,0.17467,-0.10567
3.53,0.12303,0.46665,0.17361,-0.10502
3.54,0.12303,0.46839,0.17256,-0.10437
3.55,0.12303,0.47012,0.17152,-0.10373
3.56,0.12303,0.47183,0.17048,-0.1031
3.57,0.12303,0.47354,0.16945,-0.10247
3.58,0.12303,0.47523,0.16842,-0.10185
3.59,0.12303,0.47691,0.1674,-0.10123
3.6,0.12303,0.47859,0.16639,-0.10062
3.61,0.12303,0.48025,0.16539,-0.10001
3.62,0.12303,0.48191,0.16438,-0.09941
3.63,0.12303,0.48355,0.16339,-0.098812
3.64,0.12303,0.48518,0.1624,-0.09822
3.65,0.12303,0.48681,0.16142,-0.097632
3.66,0.12303,0.48842,0.16044,-0.097049
3.67,0.12303,0.49003,0.15947,-0.096471
3.68,0.12303,0.49162,0.15851,-0.095898
3.69,0.12303,0.49321,0.15755,-0.095329
3.7,0.12303,0.49478,0.1566,-0.094765
3.71,0.12303,0.49635,0.15565,-0.094206
3.72,0.12303,0.4979,0.15471,-0.09365
3.73,0.12303,0.49945,0.15377,-0.0931
3.74,0.12303,0.50099,0.15284,-0.092553
3.75,0.12303,0.50252,0.15191,-0.092011
3.76,0.12303,0.50404,0.15099,-0.091473
3.77,0.12303,0.50555,0.15008,-0.09094
3.78,0.12303,0.50705,0.14917,-0.09041
3.79,0.12303,0.50854,0.14827,-0.089885
3.8,0.12303,0.51002,0.14737,-0.089364
3.81,0.12303,0.5115,0.14647,-0.088846
3.82,0.12303,0.51296,0.14558,-0.088333
3.83,0.12303,0.51442,0.1447,-0.087824
3.84,0.12303,0.51586,0.14382,-0.087318
3.85,0.12303,0.5173,0.14295,-0.086816
3.86,0.12303,0.51873,0.14208,-0.086318
3.87,0.12303,0.52015,0.14122,-0.085824
3.88,0.12303,0.52156,0.14036,-0.085334
3.89,0.12303,0.52297,0.13951,-0.084847
3.9,0.12303,0.52436,0.13866,-0.084364
3.91,0.12303,0.52575,0.13781,-0.083884
3.92,0.12303,0.52713,0.13698,-0.083408
3.93,0.12303,0.5285,0.13614,-0.082935
3.94,0.12303,0.52986,0.13531,-0.082466
3.95,0.12303,0.53121,0.13449,-0.082001
3.96,0.12303,0.53256,0.13367,-0.081538
3.97,0.12303,0.53389,0.13285,-0.081079
3.98,0.12303,0.53522,0.13204,-0.080624
3.99,0.12303,0.53654,0.13124,-0.080171
4,-0.22169,0.53785,0.13043,-0.42444
4.01,-0.22169,0.53916,0.12619,-0.42055
4.02,-0.22169,0.54042,0.12198,-0.41669
4.03,-0.22169,0.54164,0.11782,-0.41285
4.04,-0.22169,0.54282,0.11369,-0.40904
4.05,-0.22169,0.54396,0.1096,-0.40526
4.06,-0.22169,0.54505,0.10555,-0.4015
4.07,-0.22169,0.54611,0.10153,-0.39778
4.08,-0.22169,0.54712,0.097553,-0.39408
4.09,-0.22169,0.5481,0.093612,-0.3904
4.1,-0.22169,0.54903,0.089708,-0.38676
4.11,-0.22169,0.54993,0.08584,-0.38313
4.12,-0.22169,0.55079,0.082009,-0.37954
4.13,-0.22169,0.55161,0.078214,-0.37597
4.14,-0.22169,0.55239,0.074454,-0.37243
4.15,-0.22169,0.55314,0.07073,-0.36891
4.16,-0.22169,0.55384,0.067041,-0.36541
4.17,-0.22169,0.55451,0.063387,-0.36195
4.18,-0.22169,0.55515,0.059767,-0.3585
4.19,-0.22169,0.55575,0.056182,-0.35508
4.2,-0.22169,0.55631,0.052631,-0.35169
4.21,-0.22169,0.55683,0.049114,-0.34832
4.22,-0.22169,0.55732,0.045631,-0.34497
4.23,-0.22169,0.55778,0.042181,-0.34165
4.24,-0.22169,0.5582,0.038765,-0.33835
4.25,-0.22169,0.55859,0.035381,-0.33508
4.26,-0.22169,0.55894,0.032031,-0.33182
4.27,-0.22169,0.55926,0.028712,-0.32859
4.28,-0.22169,0.55955,0.025426,-0.32539
4.29,-0.22169,0.55981,0.022173,-0.32221
4.3,-0.22169,0.56003,0.018951,-0.31905
4.31,-0.22169,0.56022,0.01576,-0.31591
4.32,-0.22169,0.56037,0.012601,-0.31279
4.33,-0.22169,0.5605,0.009473,-0.3097
4.34,-0.22169,0.5606,0.006376,-0.30663
4.35,-0.22169,0.56066,0.0033097,-0.30358
4.36,-0.22169,0.56069,0.00027387,-0.30056
4.37,-0.22169,0.56069,-0.0027317,-0.29755
4.38,-0.22169,0.56067,-0.0057072,-0.29457
4.39,-0.22169,0.56061,-0.0086529,-0.29161
4.4,-0.22169,0.56052,-0.011569,-0.28867
4.41,-0.22169,0.56041,-0.014456,-0.28575
4.42,-0.22169,0.56026,-0.017313,-0.28285
4.43,-0.22169,0.56009,-0.020142,-0.27997
4.44,-0.22169,0.55989,-0.022941,-0.27712
4.45,-0.22169,0.55966,-0.025712,-0.27428
4.46,-0.22169,0.5594,-0.028455,-0.27147
4.47,-0.22169,0.55912,-0.03117,-0.26867
4.48,-0.22169,0.55881,-0.033857,-0.2659
4.49,-0.22169,0.55847,-0.036516,-0.26314
4.5,-0.22169,0.5581,-0.039147,-0.26041
4.51,-0.22169,0.55771,-0.041751,-0.2577
4.52,-0.22169,0.55729,-0.044328,-0.255
4.53,-0.22169,0.55685,-0.046878,-0.25233
4.54,-0.22169,0.55638,-0.049401,-0.24968
4.55,-0.22169,0.55589,-0.051898,-0.24704
4.56,-0.22169,0.55537,-0.054369,-0.24443
4.57,-0.22169,0.55482,-0.056813,-0.24183
4.58,-0.22169,0.55426,-0.059231,-0.23926
4.59,-0.22169,0.55366,-0.061624,-0.2367
4.6,-0.22169,0.55305,-0.063991,-0.23416
4.61,-0.22169,0.55241,-0.066332,-0.23164
4.62,-0.22169,0.55174,-0.068649,-0.22914
4.63,-0.22169,0.55106,-0.07094,-0.22666
4.64,-0.22169,0.55035,-0.073207,-0.2242
4.65,-0.22169,0.54962,-0.075449,-0.22176
4.66,-0.22169,0.54886,-0.077667,-0.21933
4.67,-0.22169,0.54809,-0.07986,-0.21693
4.68,-0.22169,0.54729,-0.082029,-0.21454
4.69,-0.22169,0.54647,-0.084175,-0.21217
4.7,-0.22169,0.54563,-0.086296,-0.20982
4.71,-0.22169,0.54476,-0.088395,-0.20749
4.72,-0.22169,0.54388,-0.090469,-0.20517
4.73,-0.22169,0.54297,-0.092521,-0.20287
4.74,-0.22169,0.54205,-0.09455,-0.20059
4.75,-0.22169,0.5411,-0.096556,-0.19833
4.76,-0.22169,0.54014,-0.098539,-0.19609
4.77,-0.22169,0.53915,-0.1005,-0.19386
4.78,-0.22169,0.53815,-0.10244,-0.19165
4.79,-0.22169,0.53712,-0.10436,-0.18946
4.8,-0.22169,0.53608,-0.10625,-0.18728
4.81,-0.22169,0.53502,-0.10812,-0.18513
4.82,-0.22169,0.53394,-0.10997,-0.18299
4.83,-0.22169,0.53284,-0.1118,-0.18086
4.84,-0.22169,0.53172,-0.11361,-0.17876
4.85,-0.22169,0.53058,-0.1154,-0.17667
4.86,-0.22169,0.52943,-0.11717,-0.1746
4.87,-0.22169,0.52826,-0.11891,-0.17254
4.88,-0.22169,0.52707,-0.12064,-0.1705
4.89,-0.22169,0.52586,-0.12234,-0.16848
4.9,-0.22169,0.52464,-0.12403,-0.16647
4.91,-0.22169,0.5234,-0.12569,-0.16448
4.92,-0.22169,0.52214,-0.12734,-0.16251
4.93,-0.22169,0.52087,-0.12896,-0.16055
4.94,-0.22169,0.51958,-0.13057,-0.15861
4.95,-0.22169,0.51827,-0.13215,-0.15669
4.96,-0.22169,0.51695,-0.13372,-0.15478
4.97,-0.22169,0.51561,-0.13527,-0.15288
4.98,-0.22169,0.51426,-0.1368,-0.15101
4.99,-0.22169,0.51289,-0.13831,-0.14915
5,0.23546,0.51151,-0.1398,0.30984
5.01,0.23546,0.51011,-0.1367,0.3071
5.02,0.23546,0.50874,-0.13363,0.30438
5.03,0.23546,0.50741,-0.13059,0.30168
5.04,0.23546,0.5061,-0.12757,0.29899
5.05,0.23546,0.50483,-0.12458,0.29632
5.06,0.23546,0.50358,-0.12162,0.29367
5.07,0.23546,0.50236,-0.11868,0.29104
5.08,0.23546,0.50118,-0.11577,0.28843
5.09,0.23546,0.50002,-0.11288,0.28584
5.1,0.23546,0.49889,-0.11003,0.28326
5.11,0.23546,0.49779,-0.10719,0.2807
5.12,0.23546,0.49672,-0.10439,0.27816
5.13,0.23546,0.49567,-0.1016,0.27564
5.14,0.23546,0.49466,-0.098848,0.27313
5.15,0.23546,0.49367,-0.096117,0.27065
5.16,0.23546,0.49271,-0.09341,0.26818
5.17,0.23546,0.49177,-0.090729,0.26572
5.18,0.23546,0.49087,-0.088071,0.26329
5.19,0.23546,0.48999,-0.085439,0.26087
5.2,0.23546,0.48913,-0.08283,0.25847
5.21,0.23546,0.4883,-0.080245,0.25609
5.22,0.23546,0.4875,-0.077684,0.25373
5.23,0.23546,0.48672,-0.075147,0.25138
5.24,0.23546,0.48597,-0.072633,0.24905
5.25,0.23546,0.48525,-0.070143,0.24673
5.26,0.23546,0.48455,-0.067675,0.24444
5.27,0.23546,0.48387,-0.065231,0.24215
5.28,0.23546,0.48322,-0.062809,0.23989
5.29,0.23546,0.48259,-0.060411,0.23764
5.3,0.23546,0.48198,-0.058034,0.23541
5.31,0.23546,0.4814,-0.05568,0.2332
5.32,0.23546,0.48085,-0.053348,0.231
5.33,0.23546,0.48031,-0.051038,0.22882
5.34,0.23546,0.4798,-0.04875,0.22665
5.35,0.23546,0.47932,-0.046483,0.2245
5.36,0.23546,0.47885,-0.044238,0.22237
5.37,0.23546,0.47841,-0.042015,0.22025
5.38,0.23546,0.47799,-0.039812,0.21815
5.39,0.23546,0.47759,-0.037631,0.21606
5.4,0.23546,0.47721,-0.03547,0.21399
5.41,0.23546,0.47686,-0.03333,0.21194
5.42,0.23546,0.47653,-0.031211,0.2099
5.43,0.23546,0.47621,-0.029112,0.20787
5.44,0.23546,0.47592,-0.027033,0.20586
5.45,0.23546,0.47565,-0.024974,0.20387
5.46,0.23546,0.4754,-0.022936,0.20189
5.47,0.23546,0.47517,-0.020917,0.19993
5.48,0.23546,0.47496,-0.018917,0.19798
5.49,0.23546,0.47477,-0.016938,0.19604
5.5,0.23546,0.47461,-0.014977,0.19412
5.51,0.23546,0.47446,-0.013036,0.19221
5.52,0.23546,0.47433,-0.011114,0.19032
5.53,0.23546,0.47421,-0.0092107,0.18845
5.54,0.23546,0.47412,-0.0073262,0.18658
5.55,0.23546,0.47405,-0.0054604,0.18474
5.56,0.23546,0.47399,-0.003613,0.1829
5.57,0.23546,0.47396,-0.001784,0.18108
5.58,0.23546,0.47394,2.6799e-05,0.17927
5.59,0.23546,0.47394,0.0018195,0.17748
5.6,0.23546,0.47396,0.0035944,0.1757
5.61,0.23546,0.47399,0.0053514,0.17394
5.62,0.23546,0.47405,0.0070907,0.17218
5.63,0.23546,0.47412,0.0088126,0.17045
5.64,0.23546,0.47421,0.010517,0.16872
5.65,0.23546,0.47431,0.012204,0.16701
5.66,0.23546,0.47443,0.013874,0.16531
5.67,0.23546,0.47457,0.015527,0.16362
5.68,0.23546,0.47473,0.017164,0.16195
5.69,0.23546,0.4749,0.018783,0.16029
5.7,0.23546,0.47509,0.020386,0.15864
5.71,0.23546,0.47529,0.021973,0.15701
5.72,0.23546,0.47551,0.023543,0.15539
5.73,0.23546,0.47575,0.025096,0.15378
5.74,0.23546,0.476,0.026634,0.15218
5.75,0.23546,0.47626,0.028156,0.15059
5.76,0.23546,0.47655,0.029662,0.14902
5.77,0.23546,0.47684,0.031152,0.14746
5.78,0.23546,0.47715,0.032627,0.14591
5.79,0.23546,0.47748,0.034086,0.14437
5.8,0.23546,0.47782,0.03553,0.14285
5.81,0.23546,0.47818,0.036958,0.14133
5.82,0.23546,0.47855,0.038371,0.13983
5.83,0.23546,0.47893,0.03977,0.13834
5.84,0.23546,0.47933,0.041153,0.13686
5.85,0.23546,0.47974,0.042522,0.1354
5.86,0.23546,0.48016,0.043876,0.13394
5.87,0.23546,0.4806,0.045215,0.1325
5.88,0.23546,0.48105,0.04654,0.13106
5.89,0.23546,0.48152,0.047851,0.12964
5.9,0.23546,0.482,0.049147,0.12823
5.91,0.23546,0.48249,0.050429,0.12683
5.92,0.23546,0.48299,0.051698,0.12544
5.93,0.23546,0.48351,0.052952,0.12406
5.94,0.23546,0.48404,0.054193,0.12269
5.95,0.23546,0.48458,0.05542,0.12133
5.96,0.23546,0.48514,0.056633,0.11998
5.97,0.23546,0.4857,0.057833,0.11865
5.98,0.23546,0.48628,0.059019,0.11732
5.99,0.23546,0.48687,0.060192,0.116
6,0.60747,0.48747,0.061352,0.48671
6.01,0.60747,0.48809,0.066219,0.48169
6.02,0.60747,0.48875,0.071036,0.47671
6.03,0.60747,0.48946,0.075803,0.47177
6.04,0.60747,0.49022,0.080521,0.46687
6.05,0.60747,0.49102,0.08519,0.462
6.06,0.60747,0.49188,0.08981,0.45717
6.07,0.60747,0.49277,0.094382,0.45238
6.08,0.60747,0.49372,0.098905,0.44762
6.09,0.60747,0.49471,0.10338,0.4429
6.1,0.60747,0.49574,0.10781,0.43822
6.11,0.60747,0.49682,0.11219,0.43357
6.12,0.60747,0.49794,0.11653,0.42895
6.13,0.60747,0.49911,0.12082,0.42437
